UID,SITE_ID,VISIT_NO,INDEX_NLA,AGGR_ECO3_2015,AGGR_ECO9_2015,AREA_HA,COMID2012,ELEVATION,EPA_REG,LAKE_ORIGIN,STATE,WGT_ALL,REF_NLA12_NUTR,RT_NLA12,RT_NLA12_BENT,RT_NLA12_ZOOP,CHLX_RESULT,CHLX_UNITS,INDEX_SITE_DEPTH,INDEX_LAT_DD,INDEX_LON_DD,COLOR_RESULT,COLOR_UNITS,CHLORIDE_RESULT,CHLORIDE_UNITS,NTL_RESULT,NTL_UNITS,PTL_RESULT,PTL_UNITS,BENT_COND,MMI_BENT_NLA12,ZOOP_COND,MMI_ZOOP_NLA6,AMITOTAL,HORIZDD,LitCvrQc3OE,LitRipCvrQc3OE,RDis_IX,RVegQc3OE,VERTDD,MICX_RESULT,MICX_UNITS,ATRAZINE_RESULT,ATRAZINE_UNITS,TOTALHG_RESULT,TOTALHG_UNITS,METHYLMERCURY_RESULT,METHYLMERCURY_UNITS
6566,NLA12_ND-110,1,Y,PLNLOW,NPL,52.49487137,21541462,621.61,Region_8,NATURAL,ND,53.55610752,,T,T,T,6.8,ug/L,1.8,47.86436,-101.51443,40,APHA Pt-Co,27.013,mg/L,1.956,mg/L,203,ug/L,Not Assessed,NA,Poor,17.45,0.35,0,0.408358323,0.213951693,0.948186529,0.157364972,0,0.3067,ppb,0,ppb,63.97,ng/g,0.42,ng/g
6217,NLA12_ND-112,1,Y,PLNLOW,NPL,1623.50865,14684284,565.83,Region_8,NATURAL,ND,58.97169537,,S,S,S,3.28,ug/L,6,46.66431,-99.55935,17,APHA Pt-Co,76.488,mg/L,1.9,mg/L,147,ug/L,Poor,13.2,Poor,8.85,0.03,0,0.715921136,0.288113272,0.873664122,0.129365438,0,0.24161,ppb,0,ppb,23.72,ng/g,0.33,ng/g
8127,NLA12_ND-113,1,Y,PLNLOW,TPL,4.71553516,14157416,625.92,Region_8,NATURAL,ND,1825.134963,R,R,R,R,11.2,ug/L,2.7,48.895658,-99.713032,38,APHA Pt-Co,3.263,mg/L,1.689,mg/L,49,ug/L,Good,59.1,Fair,39.07,0.35,2.7,3.673138165,1.965164149,0,1.484028423,0.09,0.0806,ppb,0,ppb,49.08,ng/g,0.15,ng/g
7350,NLA12_ND-114,1,Y,PLNLOW,NPL,314.2060639,14683488,525.31,Region_8,NATURAL,ND,58.97169537,,S,S,S,17.28,ug/L,1.9,46.82271,-99.78373,23,APHA Pt-Co,13.345,mg/L,1.564,mg/L,153,ug/L,Good,55.1,Fair,41.8,0.2925,0,0.501282173,1.16710268,0.415966387,1.716785455,0,0.06587,ppb,0,ppb,50.93,ng/g,1.9,ng/g
6189,NLA12_ND-115,1,Y,PLNLOW,NPL,3.873222845,14681240,523.43,Region_8,MAN_MADE,ND,146.2371257,,S,S,S,7.48,ug/L,9,46.82646,-100.63453,28,APHA Pt-Co,25.566,mg/L,1.509,mg/L,70,ug/L,Fair,34.8,Poor,28.6,0.415,0,0.729968474,0.43852312,0.85990991,0.260595353,0,0.13164,ppb,0,ppb,45.09,ng/g,0.15,ng/g
6774,NLA12_ND-115,2,N,PLNLOW,NPL,3.873222845,14681240,523.43,Region_8,MAN_MADE,ND,146.2371257,,S,S,S,55.8,ug/L,10,46.82609,-100.636,27,APHA Pt-Co,26.407,mg/L,1.808,mg/L,62,ug/L,Fair,31.1,Poor,18.05,0.8,0,0.621039691,0.376998268,0.885057471,0.228300413,0,0.13935,ppb,0,ppb,NA,NA,NA,NA
6476,NLA12_ND-118,1,Y,PLNLOW,NPL,23.9001928,14665989,599.05,Region_8,NATURAL,ND,14.22247897,,S,S,S,1.76,ug/L,4,46.36728,-99.39491,25,APHA Pt-Co,186.281,mg/L,2.715,mg/L,230,ug/L,Poor,24.8,Poor,0.32,0.4275,0,0.633906318,0.285905143,0.590377588,0.166425575,0,0.41561,ppb,0,ppb,43.34,ng/g,0.47,ng/g
6852,NLA12_ND-119,1,Y,PLNLOW,TPL,37.61191787,14276944,517,Region_8,NATURAL,ND,67.92349821,,T,T,T,11.64,ug/L,2,47.73658,-100.44165,22,APHA Pt-Co,157.479,mg/L,2.508,mg/L,840,ug/L,Poor,27.8,Poor,14.97,0.145,0,0.605671519,0.250936544,0.729078014,0.121558492,0,0.38183,ppb,0,ppb,38.1,ng/g,0.59,ng/g
6654,NLA12_ND-126,1,Y,PLNLOW,NPL,13.18466442,14043719,737.04,Region_8,NATURAL,ND,23.47027919,,T,T,T,62.8,ug/L,2,48.75015,-102.94218,37,APHA Pt-Co,35.215,mg/L,3.088,mg/L,751,ug/L,Poor,13.5,Poor,18.85,0.875,0,0.533678866,0.157525467,0.919354839,0,0,0.11717,ppb,0,ppb,56.18,ng/g,0.67,ng/g
7482,NLA12_ND-129,1,Y,PLNLOW,NPL,1218.852908,14681338,521.91,Region_8,NATURAL,ND,15.3598521,,T,T,T,283.2,ug/L,2.1,46.72182,-100.14114,21,APHA Pt-Co,46.3,mg/L,3.68,mg/L,839,ug/L,Not Assessed,NA,Fair,37.88,0.14,0,0.253440801,0.198302419,0.610536779,0.208031969,0,3.74658,ppb,0.11,ppb,42.72,ng/g,0.37,ng/g
7707,NLA12_ND-131,1,Y,PLNLOW,NPL,1328.229399,16237597,629.58,Region_8,MAN_MADE,ND,15.3598521,,S,S,S,2.917333333,ug/L,15,46.59737,-101.82358,20,APHA Pt-Co,13.519,mg/L,1.14,mg/L,36,ug/L,Fair,30.2,Poor,2.42,0.04,5.777777778,0.163553422,0.099506129,0.521477532,0.060497921,0,0.11714,ppb,0,ppb,67.92,ng/g,0.47,ng/g
7067,NLA12_ND-134,1,Y,PLNLOW,NPL,53.58494942,14746226,590.82,Region_8,NATURAL,ND,15.3598521,,S,S,S,24.4,ug/L,5.1,46.02463,-99.29902,25,APHA Pt-Co,76.932,mg/L,2.336,mg/L,302,ug/L,Good,42,Poor,18.05,0.33,0,0.362762977,0.146299728,0.643617021,0.066073427,0,3.16651,ppb,0,ppb,47.47,ng/g,0.77,ng/g
6538,NLA12_ND-139,1,Y,PLNLOW,NPL,23.20337924,21541296,644.62,Region_8,NATURAL,ND,14.22247897,,S,S,S,2.732,ug/L,3.5,47.90385,-101.05875,36,APHA Pt-Co,11.266,mg/L,2.668,mg/L,131,ug/L,Poor,20.6,Poor,28.57,0.3175,0,0.317745349,0.296008357,0.923076923,0.340648062,0,1.2389,ppb,0,ppb,52.17,ng/g,1.4,ng/g
7701,NLA12_ND-145,1,Y,PLNLOW,NPL,7.124819333,14680560,530.4,Region_8,NATURAL,ND,50.62373399,,S,S,S,20.36923077,ug/L,3,47.07976,-99.73041,28,APHA Pt-Co,8.203,mg/L,1.373,mg/L,91,ug/L,Good,49.1,Fair,33.22,0.6425,0,0.873244211,1.935009306,0.745954693,2.825408904,0,0.6652,ppb,0.28,ppb,58.58,ng/g,1,ng/g
6546,NLA12_ND-146,1,Y,PLNLOW,TPL,13.80037712,14155630,658.52,Region_8,NATURAL,ND,44.96344247,,T,T,T,24.96,ug/L,2.3,48.91442,-100.43278,56,APHA Pt-Co,21.916,mg/L,2.693,mg/L,128,ug/L,Fair,39.7,Good,46.2,0.165,0,0.665248047,0.562877827,0.752439024,0.617414289,0,0.09761,ppb,0,ppb,51.72,ng/g,0.55,ng/g
7417,NLA12_ND-149,1,Y,PLNLOW,NPL,17.27003109,11497950,544.53,Region_8,NATURAL,ND,23.47027919,,T,T,T,164,ug/L,4.3,47.06883,-99.07875,48,APHA Pt-Co,56.209,mg/L,6.2,mg/L,1254,ug/L,Poor,15.7,Poor,24.6,0.316666667,0,0.910937626,1.317538573,0.941272431,1.766510314,0,1.47175,ppb,0.06,ppb,59.21,ng/g,0.67,ng/g
6697,NLA12_ND-151,1,Y,PLNLOW,NPL,198.3549872,14678202,588.11,Region_8,NATURAL,ND,15.3598521,,S,S,S,48.96,ug/L,2.5,47.27329,-100.39759,19,APHA Pt-Co,15.165,mg/L,3.125,mg/L,272,ug/L,Good,56.3,Poor,29.85,0.145,0,0.548877315,0.162011578,0.823076923,0,0,1.7753,ppb,0.07,ppb,42.64,ng/g,0.3,ng/g
6693,NLA12_ND-155,1,Y,PLNLOW,NPL,89.19401757,21532268,645.14,Region_8,NATURAL,ND,15.3598521,,T,T,T,0.708,ug/L,1.7,48.35502,-102.13628,32,APHA Pt-Co,298.751,mg/L,5.119,mg/L,3590,ug/L,Poor,16.7,Fair,37.57,0.022727273,0,0.085082226,0.078133373,0.878683386,0.089314065,0,0.87197,ppb,0,ppb,19.71,ng/g,0.08,ng/g
7858,NLA12_ND-156,1,Y,PLNLOW,NPL,104.9303077,11496676,582.32,Region_8,NATURAL,ND,14.22247897,,T,T,T,78.56,ug/L,4.5,47.1813,-99.23613,35,APHA Pt-Co,38.481,mg/L,3.59,mg/L,432,ug/L,Fair,34.6,Fair,37.6,0.3375,0,0.75618949,0.223203709,0.871259843,0,0,2.09514,ppb,0.06,ppb,58.22,ng/g,0.37,ng/g
7543,NLA12_ND-160,1,Y,PLNLOW,NPL,35.57997894,14679932,540.21,Region_8,NATURAL,ND,14.22247897,,S,S,S,7.24,ug/L,3.1,47.17379,-99.77033,32,APHA Pt-Co,95.241,mg/L,1.981,mg/L,53,ug/L,Not Assessed,NA,Fair,34.3,0.1625,0,0.191224928,1.069950643,0.504761905,1.70729685,0,0.10947,ppb,0,ppb,49.24,ng/g,0.44,ng/g
6577,NLA12_ND-162,1,Y,PLNLOW,TPL,41.83065494,14158688,485.31,Region_8,NATURAL,ND,67.92349821,,S,S,S,21.6,ug/L,3,48.55068,-99.92899,20,APHA Pt-Co,6.868,mg/L,1.958,mg/L,88,ug/L,Fair,30.3,Good,57.92,0.38,0,0.760189082,0.263561845,0.806542056,0.065996349,0,2.3696,ppb,0,ppb,45.26,ng/g,0.31,ng/g
6599,NLA12_ND-163,1,Y,PLNLOW,NPL,3.787580957,14566900,907.4,Region_8,MAN_MADE,ND,146.2371257,,S,S,S,27.2,ug/L,2.5,46.54297,-104.02715,48,APHA Pt-Co,5.538,mg/L,1.953,mg/L,138,ug/L,Good,44.2,Good,52.63,0.985,0,0.517885432,0.335876902,0.920634921,0.226593831,0,4.80321,ppb,0,ppb,50.75,ng/g,0.46,ng/g
7418,NLA12_ND-164,1,Y,PLNLOW,NPL,38.88659889,11497056,553.58,Region_8,NATURAL,ND,14.22247897,,S,S,S,39.4893617,ug/L,4.8,47.13834,-99.12896,32,APHA Pt-Co,44.924,mg/L,3.373,mg/L,333,ug/L,Poor,20.7,Fair,37.32,0.045,0,0.312495643,0.627098172,0.728571429,0.900993632,0,0.60725,ppb,0,ppb,49.02,ng/g,2.1,ng/g
6853,NLA12_ND-167,1,Y,PLNLOW,NPL,43.28055482,14520261,553.3,Region_8,NATURAL,ND,14.22247897,,S,S,S,42.576,ug/L,4,47.39733,-100.81129,37,APHA Pt-Co,75.424,mg/L,3.775,mg/L,322,ug/L,Poor,11.9,Poor,4.42,0.075,0,0.066659863,0.019675926,0.928571429,0,0,0.3041,ppb,0,ppb,33.49,ng/g,0.51,ng/g
7526,NLA12_ND-172,1,Y,PLNLOW,NPL,194.205161,11496272,563.54,Region_8,NATURAL,ND,14.22247897,,S,S,S,82.24,ug/L,3.3,47.21146,-99.34187,30,APHA Pt-Co,21.895,mg/L,2.713,mg/L,317,ug/L,Fair,31.3,Fair,40.07,0.295,0,0.768692562,0.2870364,0.500746269,0.101312121,0,0.90428,ppb,0,ppb,53.44,ng/g,1.1,ng/g
6717,NLA12_ND-173,1,Y,PLNLOW,NPL,69.8099082,14665815,581.73,Region_8,NATURAL,ND,15.3598521,,S,S,S,3.004,ug/L,2.8,46.4044,-99.28809,19,APHA Pt-Co,41.457,mg/L,1.831,mg/L,81,ug/L,Good,46.9,Poor,30.15,0.3375,0,0.148118217,0.043719909,0.662280702,0,0,0.8401,ppb,0.07,ppb,38.6,ng/g,1.3,ng/g
6594,NLA12_ND-178,1,Y,PLNLOW,TPL,38.29298202,14411847,650.57,Region_8,NATURAL,ND,67.92349821,R,R,R,R,2.868,ug/L,7.5,48.95727,-99.83498,19,APHA Pt-Co,2.79,mg/L,0.95,mg/L,51,ug/L,Good,54.4,Good,58.53,0.36875,0,0.713260538,1.074994239,0.18872549,1.456223783,0,0.12086,ppb,0,ppb,122.17,ng/g,1,ng/g
6636,NLA12_ND-186,1,Y,PLNLOW,NPL,31.25340549,14584057,603.67,Region_8,NATURAL,ND,14.22247897,,S,S,S,8.16,ug/L,1.5,48.57383,-103.66126,24,APHA Pt-Co,6.807,mg/L,1.194,mg/L,68,ug/L,Fair,30.6,Good,45.93,1.11,0,0.70739447,0.305759247,0.928057554,0.163330527,0,0.09689,ppb,0,ppb,37.93,ng/g,1,ng/g
6865,NLA12_ND-187,1,Y,PLNLOW,NPL,74.15216134,21536276,620.39,Region_8,NATURAL,ND,15.3598521,,T,T,T,7.04,ug/L,10.7,48.00797,-101.5304,20,APHA Pt-Co,20.037,mg/L,1.054,mg/L,43,ug/L,Fair,36.5,Good,44.23,0.1675,0,1.040259049,1.014036924,0.9430019,1.190946642,0,0.23839,ppb,0,ppb,41.96,ng/g,0.31,ng/g
7649,NLA12_ND-190,1,Y,PLNLOW,TPL,16.46536508,14286595,448.41,Region_8,NATURAL,ND,44.96344247,,S,S,S,229.7142857,ug/L,1.1,48.54641,-99.18439,68,APHA Pt-Co,156.96,mg/L,4.781,mg/L,359,ug/L,Good,45.9,Poor,20.58,0.375,0,0.439955098,1.754008397,0.735714286,2.735947187,0,2.98671,ppb,0,ppb,48.61,ng/g,0.34,ng/g
7449,NLA12_ND-193,1,Y,PLNLOW,NPL,45.10079929,11497756,550.62,Region_8,NATURAL,ND,14.22247897,,S,S,S,81.12,ug/L,3.4,47.08327,-99.22789,28,APHA Pt-Co,18.218,mg/L,3.333,mg/L,279,ug/L,Poor,18.9,Fair,34.03,0.1,0,0.620997491,0.897853156,0.72,1.203697382,0,24.1904,ppb,0,ppb,52.96,ng/g,1.4,ng/g
7559,NLA12_ND-194,1,Y,PLNLOW,TPL,1718.487658,14179984,549.48,Region_8,MAN_MADE,ND,48.94956326,,T,T,T,460.8,ug/L,2.4,48.72463,-102.12305,45,APHA Pt-Co,16.103,mg/L,5.738,mg/L,599,ug/L,Poor,27.2,Fair,38.52,0.175,0,0.121754187,0.206408956,0.807692308,0.267958148,0,4.9078,ppb,0.06,ppb,78.84,ng/g,0.08,ng/g
6964,NLA12_ND-196,1,Y,PLNLOW,NPL,172.5442031,14679296,558.81,Region_8,NATURAL,ND,15.3598521,,S,S,S,17.17333333,ug/L,4,47.24207,-99.84419,20,APHA Pt-Co,124.275,mg/L,1.901,mg/L,91,ug/L,Poor,24,Good,58.52,0.31,0,0.430750241,0.14343418,0.863043478,0.027441309,0,0.78444,ppb,0,ppb,49.69,ng/g,0.08,ng/g
7645,NLA12_ND-198,1,Y,PLNLOW,TPL,4.303303461,14157518,648.28,Region_8,NATURAL,ND,98.69635068,,S,S,S,8.4,ug/L,1.9,48.87739,-99.98119,35,APHA Pt-Co,15.463,mg/L,1.875,mg/L,78,ug/L,Not Assessed,NA,Good,58.35,0.44,0,4.088382742,2.867447447,0.468181818,2.797494092,0,0.1386,ppb,0,ppb,59.03,ng/g,0.22,ng/g
8150,NLA12_ND-199,1,Y,PLNLOW,TPL,19.19744403,14174655,489.28,Region_8,NATURAL,ND,44.96344247,,T,T,T,6.24,ug/L,1.9,47.84719,-100.27634,29,APHA Pt-Co,109.335,mg/L,2.515,mg/L,61,ug/L,Poor,28.6,Poor,27.88,0.525,0,0.469818717,0.159661769,0.918032787,0.035351565,0,2.97502,ppb,0,ppb,46.2,ng/g,0.17,ng/g
7644,NLA12_ND-202,1,Y,PLNLOW,NPL,14.35587541,21527662,684.75,Region_8,NATURAL,ND,23.47027919,,T,T,T,39.2,ug/L,2.1,48.66563,-103.06429,36,APHA Pt-Co,129.415,mg/L,4.213,mg/L,67,ug/L,NA,NA,Good,58.47,0.485,0,0.679930607,1.90550591,0.495833333,2.871829524,0,0.16962,ppb,0,ppb,34.18,ng/g,0.41,ng/g
7344,NLA12_NE-101,1,Y,PLNLOW,SPL,5312.030314,19040443,593.39,Region_7,MAN_MADE,NE,8.264109252,,S,S,S,27.36,ug/L,10.2,40.05678,-99.27561,9,APHA Pt-Co,37.995,mg/L,0.923,mg/L,219,ug/L,Poor,22.9,Poor,5.53,0.01,19.49,0.95556289,0.745309235,0.363965382,0.629629763,1.2,1.01186,ppb,0.97,ppb,40.89,ng/g,0.53,ng/g
8229,NLA12_NE-101,2,N,PLNLOW,SPL,5312.030314,19040443,593.39,Region_7,MAN_MADE,NE,8.264109252,,S,S,S,16.64,ug/L,8.8,40.05357,-99.28937,11,APHA Pt-Co,39.048,mg/L,0.993,mg/L,267,ug/L,Not Assessed,NA,Poor,7.77,0,28.6,0.434438776,0.72683619,0.385416667,0.939837901,2.8,0.10224,ppb,0.86,ppb,NA,NA,NA,NA
8067,NLA12_NE-102,1,Y,PLNLOW,SPL,13.00093741,16031186,884.24,Region_7,NATURAL,NE,63.96724665,R,R,B,R,182.6666667,ug/L,1.6,42.53317,-100.59126,59,APHA Pt-Co,7.812,mg/L,7.75,mg/L,498,ug/L,Poor,25.2,Good,53.73,0.255,0,0.679930607,1.448415213,0.095454546,2.101840239,0,0.91381,ppb,0.16,ppb,55.74,ng/g,2.1,ng/g
1000085,NLA12_NE-103,1,Y,PLNLOW,SPL,644.4589529,19069455,787.34,Region_7,MAN_MADE,NE,8.264109252,,S,S,S,32.26666667,ug/L,4.4,40.35666,-100.67326,12,APHA Pt-Co,10.224,mg/L,1.058,mg/L,310,ug/L,Not Assessed,NA,Poor,6.6,0.01,30.5,0.464235967,0.362216317,0.636065574,0.306103148,9,0.06594,ppb,0.29,ppb,20.91,ng/g,0.68,ng/g
1000088,NLA12_NE-104,1,Y,PLNLOW,SPL,50.56218763,17296632,610.76,Region_7,MAN_MADE,NE,15.60063964,,S,S,S,157.86,ug/L,2.7,41.76522,-98.65727,15,APHA Pt-Co,0.837,mg/L,2.304,mg/L,237,ug/L,Fair,36.4,Poor,32.52,0.1425,40.1,0.472746307,0.64901534,0.580890643,0.783654538,1.7,0.17042,ppb,0,ppb,22.9,ng/g,1,ng/g
8028,NLA12_NE-105,1,Y,PLNLOW,SPL,20.1814267,16031228,884.56,Region_7,NATURAL,NE,42.24916263,R,R,R,R,48.467,ug/L,3,42.50433,-100.52987,33,APHA Pt-Co,4.874,mg/L,3.663,mg/L,450,ug/L,Fair,36.2,Good,49.57,0.8,0,0.940570673,1.217042495,0.222222222,1.582485977,0,3.93429,ppb,0.19,ppb,70.35,ng/g,1.1,ng/g
7369,NLA12_NE-106,1,Y,PLNLOW,TPL,29.22334703,17397621,391.66,Region_7,MAN_MADE,NE,86.73979847,,S,S,S,98.66666667,ug/L,2.8,41.03693,-96.84016,12,APHA Pt-Co,5.946,mg/L,1.905,mg/L,144,ug/L,Good,47.7,Good,56.42,0.17,0,0.298610943,0.537973124,0.75915493,0.710654553,0,1.29929,ppb,4.58,ppb,28.8,ng/g,1.3,ng/g
7775,NLA12_NE-107,1,Y,PLNLOW,SPL,24.93596967,17510880,1165.87,Region_7,NATURAL,NE,42.24916263,R,R,R,R,28,ug/L,1.1,41.78703,-102.52301,68,APHA Pt-Co,20.46,mg/L,4.45,mg/L,277,ug/L,Good,43.1,Good,74.68,0.48,2.85,0.439955098,0.666423627,0.146774194,0.903863038,0.28,0.15962,ppb,0.15,ppb,33.59,ng/g,0.08,ng/g
8029,NLA12_NE-108,1,Y,PLNLOW,SPL,54.12090517,17332477,903.39,Region_7,NATURAL,NE,15.60063964,,S,S,S,269.3333333,ug/L,1.6,42.45256,-100.64791,31,APHA Pt-Co,1.428,mg/L,6.225,mg/L,673,ug/L,Not Assessed,NA,Good,54.63,0.1225,2.8,0.353563915,0.204368898,0.425,0.16846749,0.32,13.33645,ppb,0.11,ppb,46.2,ng/g,0.51,ng/g
1000084,NLA12_NE-109,1,Y,PLNLOW,SPL,641.0234072,17432752,916,Region_7,MAN_MADE,NE,17.17817457,,S,S,S,12.01333333,ug/L,6,41.04609,-100.77833,10,APHA Pt-Co,18.691,mg/L,0.723,mg/L,59,ug/L,Fair,39.4,Poor,28.75,0.027777778,0,0.658658073,0.516761873,0.78372093,0.439098968,0,0.09793,ppb,0,ppb,33.52,ng/g,0.42,ng/g
7405,NLA12_NE-110,1,Y,PLNLOW,TPL,32.08410411,18821320,425.89,Region_7,MAN_MADE,NE,86.73979847,,T,T,T,257.6,ug/L,1.5,40.32737,-96.53367,55,APHA Pt-Co,9.932,mg/L,4.163,mg/L,1399,ug/L,Fair,40.1,Good,59.07,0.055,0,0.144143823,0.230289656,0.466666667,0.29352143,0,0.6617,ppb,2.4,ppb,32.68,ng/g,0.76,ng/g
7830,NLA12_NE-111,1,Y,PLNLOW,SPL,98.27506919,17508458,1253.35,Region_7,NATURAL,NE,15.60063964,,S,S,S,7.428571429,ug/L,2.4,41.95623,-103.52837,15,APHA Pt-Co,17.032,mg/L,0.838,mg/L,140,ug/L,Fair,36.1,Fair,40.8,0.610714286,0,0.228548103,1.623439462,0.310810811,2.621114971,0,0,ppb,0,ppb,22.37,ng/g,0.08,ng/g
7840,NLA12_NE-112,1,Y,PLNLOW,SPL,59.10681649,16051036,1057.7,Region_7,NATURAL,NE,15.60063964,R,R,R,R,5.28,ug/L,1.4,42.91853,-102.03606,30,APHA Pt-Co,2.221,mg/L,1.905,mg/L,128,ug/L,Good,46.9,Good,52.25,0.8625,0,0.453287071,1.089426021,0.317441861,1.609800093,0,0.06255,ppb,0.07,ppb,42.55,ng/g,0.24,ng/g
8066,NLA12_NE-113,1,Y,PLNLOW,SPL,10.2933147,17283615,730.78,Region_7,NATURAL,NE,63.96724665,,S,S,S,120.8,ug/L,2.5,42.26777,-99.24821,60,APHA Pt-Co,15.177,mg/L,5.6,mg/L,268,ug/L,Fair,34.5,Fair,40.13,0.275,28.5,0.386627208,0.189154458,0.818256131,0.126398201,0.68,16.43405,ppb,0.29,ppb,77.55,ng/g,1.9,ng/g
1000086,NLA12_NE-114,1,Y,PLNLOW,SPL,1117.854469,17373390,657.71,Region_7,MAN_MADE,NE,8.264109252,,S,S,S,5.82,ug/L,10.5,41.31279,-98.89063,12,APHA Pt-Co,1.253,mg/L,0.33,mg/L,241,ug/L,Not Assessed,NA,Poor,20.85,0,60.1,0.183997599,0.112684679,0.703921569,0.069307202,3,0.02811,ppb,0.06,ppb,32.06,ng/g,0.44,ng/g
7960,NLA12_NE-121,1,Y,PLNLOW,SPL,159.8335591,16031200,881.22,Region_7,NATURAL,NE,20.93149912,R,R,B,R,218.6666667,ug/L,1.6,42.51854,-100.50729,68,APHA Pt-Co,9.385,mg/L,8.475,mg/L,374,ug/L,Not Assessed,NA,Good,53.5,0.358333333,0,0.955458042,1.640883631,0.25,2.289062549,0,5.7702,ppb,0.14,ppb,55.41,ng/g,0.85,ng/g
7926,NLA12_NE-125,1,Y,PLNLOW,SPL,10.61118742,16031146,879.36,Region_7,NATURAL,NE,35.96074546,,S,S,S,212,ug/L,1.5,42.55806,-100.52402,68,APHA Pt-Co,27.721,mg/L,9.088,mg/L,455,ug/L,Poor,19.3,Fair,34.92,0.22,3.05,0.559942853,0.439008002,0.382121808,0.461110538,0.27,0.09282,ppb,0.23,ppb,58.14,ng/g,0.77,ng/g
8159,NLA12_NE-127,1,Y,PLNLOW,SPL,122.2560797,17507438,1180.14,Region_7,NATURAL,NE,20.93149912,,S,S,S,19.73333333,ug/L,1,42.01881,-102.43599,48,APHA Pt-Co,643.977,mg/L,17.4,mg/L,566,ug/L,Poor,18.3,Poor,16.63,0.395,8.8,0.666598634,0.912175948,0.364864865,1.205150717,0.6,0.0924,ppb,0.45,ppb,13.59,ng/g,0.36,ng/g
7435,NLA12_NE-129,1,Y,PLNLOW,TPL,43.7105103,17414184,359.2,Region_7,MAN_MADE,NE,27.9086655,,S,S,S,160.64,ug/L,2,41.38303,-96.47379,25,APHA Pt-Co,20.743,mg/L,2.109,mg/L,225,ug/L,Not Assessed,NA,Fair,34.47,0,0,0.110739296,0.184246579,0.814102564,0.237839207,0,1.20324,ppb,0.71,ppb,15.74,ng/g,0.23,ng/g
8279,NLA12_NE-129,2,N,PLNLOW,TPL,43.7105103,17414184,359.2,Region_7,MAN_MADE,NE,27.9086655,,S,S,T,160.32,ug/L,2.2,41.38301,-96.47389,15,APHA Pt-Co,19.825,mg/L,2.308,mg/L,260,ug/L,Not Assessed,NA,Poor,32.45,0.011111111,0,0.147967266,0.239608161,0.904761905,0.306714574,0,0.53688,ppb,0.51,ppb,NA,NA,NA,NA
1000093,NLA12_NE-133,1,Y,PLNLOW,SPL,73.73345552,17285003,621.19,Region_7,NATURAL,NE,20.93149912,R,R,R,R,2.66,ug/L,1.2,42.1132,-98.56404,30,APHA Pt-Co,4.919,mg/L,1.999,mg/L,96,ug/L,Good,53.9,Good,49.48,0.855,0,0.452525244,0.676893362,0.38034188,0.915249572,0,0.21436,ppb,0.27,ppb,51.28,ng/g,0.39,ng/g
8124,NLA12_NE-135,1,Y,PLNLOW,SPL,11.39640522,17510480,1179.53,Region_7,NATURAL,NE,35.96074546,,S,S,S,233.6,ug/L,1,41.92273,-102.38754,260,APHA Pt-Co,408.23,mg/L,51.313,mg/L,3636,ug/L,Poor,18.2,Fair,36.13,0.01,19,0.026663945,0.007870371,0.916666667,0,0.5,0.10619,ppb,1.01,ppb,42.7,ng/g,0.45,ng/g
8243,NLA12_NE-149,1,Y,PLNLOW,SPL,4.718959414,7257347,787,Region_7,MAN_MADE,NE,86.05171862,,T,T,T,248,ug/L,1.4,40.94733,-100.2421,33,APHA Pt-Co,20.124,mg/L,4.5,mg/L,421,ug/L,Fair,34.9,Fair,40.35,0.01,0,0.153128915,0.133065171,0.514814815,0.123857457,0,0.62798,ppb,0.4,ppb,5.81,ng/g,0.08,ng/g
8220,NLA12_NE-154,1,Y,PLNLOW,TPL,52.77776641,17405253,409.1,Region_7,MAN_MADE,NE,20.93149912,,T,T,T,114.9333333,ug/L,2.5,40.58297,-96.84597,28,APHA Pt-Co,5.42,mg/L,3.513,mg/L,873,ug/L,Good,47,Fair,41.5,0.015,0,0.968007172,0.929879995,0.658510638,0.93239651,0,0.47046,ppb,3.08,ppb,47.97,ng/g,1.1,ng/g
8221,NLA12_NE-156,1,Y,PLNLOW,SPL,15.61368393,17331929,1015.33,Region_7,NATURAL,NE,35.96074546,R,R,B,R,424,ug/L,1,42.35072,-101.24483,55,APHA Pt-Co,4.305,mg/L,12.875,mg/L,1156,ug/L,Not Assessed,NA,Fair,37.8,0.255,0,0.760722361,1.343458675,0.321428571,1.884864666,0,3.3608,ppb,0.17,ppb,56.21,ng/g,1,ng/g
8301,NLA12_NE-157,1,Y,PLNLOW,TPL,37.83887485,17397515,323.19,Region_7,MAN_MADE,NE,27.9086655,R,R,R,R,15.76,ug/L,21.6,41.08355,-96.35103,15,APHA Pt-Co,13.918,mg/L,0.691,mg/L,47,ug/L,Poor,16.7,Fair,42.47,0.01,0,0.27589519,0.231597109,0.37972973,0.209429149,0,0.07026,ppb,0.11,ppb,18.55,ng/g,0.49,ng/g
8326,NLA12_NE-158,1,Y,PLNLOW,SPL,38.5914698,18821500,403.72,Region_7,MAN_MADE,NE,27.9086655,,T,T,T,5.48,ug/L,2.9,40.16875,-96.82952,26,APHA Pt-Co,4.65,mg/L,2.396,mg/L,697,ug/L,Not Assessed,NA,Poor,28.03,0.01,0,0.050908027,0.273653702,0.473417722,0.427637809,0,0.07323,ppb,0.63,ppb,40.73,ng/g,0.34,ng/g
