"origin","quantity","value"
"nrsa1314_chem","PTL_mgPm3",117
"nrsa1314_chem","PTL_mgPm3",855
"nrsa1314_chem","PTL_mgPm3",208
"nrsa1314_chem","PTL_mgPm3",467
"nrsa1314_chem","PTL_mgPm3",115
"nrsa1314_chem","PTL_mgPm3",70
"nrsa1314_chem","PTL_mgPm3",621
"nrsa1314_chem","PTL_mgPm3",401
"nrsa1314_chem","PTL_mgPm3",31.5
"nrsa1314_chem","PTL_mgPm3",203
"nrsa1314_chem","PTL_mgPm3",46
"nrsa1314_chem","PTL_mgPm3",20
"nrsa1314_chem","PTL_mgPm3",150
"nrsa1314_chem","PTL_mgPm3",53
"nrsa1314_chem","PTL_mgPm3",111
"nrsa1314_chem","PTL_mgPm3",79
"nrsa1314_chem","PTL_mgPm3",161
"nrsa1314_chem","PTL_mgPm3",21
"nrsa1314_chem","PTL_mgPm3",69
"nrsa1314_chem","PTL_mgPm3",51
"nrsa1314_chem","PTL_mgPm3",346
"nrsa1314_chem","PTL_mgPm3",49
"nrsa1314_chem","PTL_mgPm3",76
"nrsa1314_chem","PTL_mgPm3",492
"nrsa1314_chem","PTL_mgPm3",106
"nrsa1314_chem","PTL_mgPm3",44.7
"nrsa1314_chem","PTL_mgPm3",97
"nrsa1314_chem","PTL_mgPm3",554
"nrsa1314_chem","PTL_mgPm3",44
"nrsa1314_chem","PTL_mgPm3",10
"nrsa1314_chem","PTL_mgPm3",32
"nrsa1314_chem","PTL_mgPm3",24
"nrsa1314_chem","PTL_mgPm3",28
"nrsa1314_chem","PTL_mgPm3",15
"nrsa1314_chem","PTL_mgPm3",60
"nrsa1314_chem","PTL_mgPm3",211
"nrsa1314_chem","PTL_mgPm3",112
"nrsa1314_chem","PTL_mgPm3",39
"nrsa1314_chem","PTL_mgPm3",52
"nrsa1314_chem","PTL_mgPm3",77.4
"nrsa1314_chem","PTL_mgPm3",6.5
"nrsa1314_chem","PTL_mgPm3",632
"nrsa1314_chem","PTL_mgPm3",379
"nrsa1314_chem","PTL_mgPm3",35
"nrsa1314_chem","PTL_mgPm3",73
"nrsa1314_chem","PTL_mgPm3",76
"nrsa1314_chem","PTL_mgPm3",10
"nrsa1314_chem","PTL_mgPm3",523
"nrsa1314_chem","PTL_mgPm3",429
"nrsa1314_chem","PTL_mgPm3",108
"nrsa1314_chem","PTL_mgPm3",35
"nrsa1314_chem","PTL_mgPm3",77
"nrsa1314_chem","PTL_mgPm3",111
"nrsa1314_chem","PTL_mgPm3",123
"nrsa1314_chem","PTL_mgPm3",24
"nrsa1314_chem","PTL_mgPm3",25
"nrsa1314_chem","PTL_mgPm3",75
"nrsa1314_chem","PTL_mgPm3",104
"nrsa1314_chem","PTL_mgPm3",129
"nrsa1314_chem","PTL_mgPm3",115
"nrsa1314_chem","PTL_mgPm3",192
"nrsa1314_chem","PTL_mgPm3",28.8
"nrsa1314_chem","PTL_mgPm3",46
"nrsa1314_chem","PTL_mgPm3",47.8
"nrsa1314_chem","PTL_mgPm3",173
"nrsa1314_chem","PTL_mgPm3",41
"nrsa1314_chem","PTL_mgPm3",17
"nrsa1314_chem","PTL_mgPm3",12
"nrsa1314_chem","PTL_mgPm3",255
"nrsa1314_chem","PTL_mgPm3",61
"nrsa1314_chem","PTL_mgPm3",83
"nrsa1314_chem","PTL_mgPm3",72
"nrsa1314_chem","PTL_mgPm3",22.5
"nrsa1314_chem","PTL_mgPm3",124
"nrsa1314_chem","PTL_mgPm3",39
"nrsa1314_chem","PTL_mgPm3",24
"nrsa1314_chem","PTL_mgPm3",37
"nrsa1314_chem","PTL_mgPm3",97
"nrsa1314_chem","PTL_mgPm3",31
"nrsa1314_chem","PTL_mgPm3",28
"nrsa1314_chem","PTL_mgPm3",20
"nrsa1314_chem","PTL_mgPm3",471
"nrsa1314_chem","PTL_mgPm3",234
"nrsa1314_chem","PTL_mgPm3",48
"nrsa1314_chem","PTL_mgPm3",43
"nrsa1314_chem","PTL_mgPm3",23
"nrsa1314_chem","PTL_mgPm3",73
"nrsa1314_chem","PTL_mgPm3",68
"nrsa1314_chem","PTL_mgPm3",41
"nrsa1314_chem","PTL_mgPm3",10
"nrsa1314_chem","PTL_mgPm3",1903
"nrsa1314_chem","PTL_mgPm3",22
"nrsa1314_chem","PTL_mgPm3",166
"nrsa1314_chem","PTL_mgPm3",45
"nrsa1314_chem","PTL_mgPm3",32
"nrsa1314_chem","PTL_mgPm3",108
"nrsa1314_chem","PTL_mgPm3",104
"nrsa1314_chem","PTL_mgPm3",10
"nrsa1314_chem","PTL_mgPm3",67
"nrsa1314_chem","PTL_mgPm3",16
"nrsa1314_chem","PTL_mgPm3",43
"nrsa1314_chem","PTL_mgPm3",126
"nrsa1314_chem","PTL_mgPm3",202
"nrsa1314_chem","PTL_mgPm3",85
"nrsa1314_chem","PTL_mgPm3",100
"nrsa1314_chem","PTL_mgPm3",106
"nrsa1314_chem","PTL_mgPm3",10
"nrsa1314_chem","PTL_mgPm3",67
"nrsa1314_chem","PTL_mgPm3",129
"nrsa1314_chem","PTL_mgPm3",141
"nrsa1314_chem","PTL_mgPm3",70
"nrsa1314_chem","PTL_mgPm3",30
"nrsa1314_chem","PTL_mgPm3",58
"nrsa1314_chem","PTL_mgPm3",43
"nrsa1314_chem","PTL_mgPm3",188
"nrsa1314_chem","PTL_mgPm3",133
"nrsa1314_chem","PTL_mgPm3",145
"nrsa1314_chem","PTL_mgPm3",163
"nrsa1314_chem","PTL_mgPm3",42
"nrsa1314_chem","PTL_mgPm3",94
"nrsa1314_chem","PTL_mgPm3",54
"nrsa1314_chem","PTL_mgPm3",43
"nrsa1314_chem","PTL_mgPm3",68
"nrsa1314_chem","PTL_mgPm3",131
"nrsa1314_chem","PTL_mgPm3",121
"nrsa1314_chem","PTL_mgPm3",197
"nrsa1314_chem","PTL_mgPm3",566
"nrsa1314_chem","PTL_mgPm3",152
"nrsa1314_chem","PTL_mgPm3",34
"nrsa1314_chem","PTL_mgPm3",25
"nrsa1314_chem","PTL_mgPm3",28
"nrsa1314_chem","PTL_mgPm3",74
"nrsa1314_chem","PTL_mgPm3",47
"nrsa1314_chem","PTL_mgPm3",43
"nrsa1314_chem","PTL_mgPm3",41
"nrsa1314_chem","PTL_mgPm3",28
"nrsa1314_chem","PTL_mgPm3",559
"nrsa1314_chem","PTL_mgPm3",117
"nrsa1314_chem","PTL_mgPm3",163
"nrsa1314_chem","PTL_mgPm3",125
"nrsa1314_chem","PTL_mgPm3",104
"nrsa1314_chem","PTL_mgPm3",27
"nrsa1314_chem","PTL_mgPm3",219
"nrsa1314_chem","PTL_mgPm3",38
"nrsa1314_chem","PTL_mgPm3",78
"nrsa1314_chem","PTL_mgPm3",199
"nrsa1314_chem","PTL_mgPm3",77
"nrsa1314_chem","PTL_mgPm3",52
"nrsa1314_chem","PTL_mgPm3",35
"nrsa1314_chem","PTL_mgPm3",234
"nrsa1314_chem","PTL_mgPm3",35
"nrsa1314_chem","PTL_mgPm3",495
"nrsa1314_chem","PTL_mgPm3",66
"nrsa1314_chem","PTL_mgPm3",124
"nrsa1314_chem","PTL_mgPm3",66
"nrsa1314_chem","PTL_mgPm3",66
"nrsa1314_chem","PTL_mgPm3",49
"nrsa1314_chem","PTL_mgPm3",2686
"nrsa1314_chem","PTL_mgPm3",72
"nrsa1314_chem","PTL_mgPm3",48
"nrsa1314_chem","PTL_mgPm3",59
"nrsa1314_chem","PTL_mgPm3",104
"nrsa1314_chem","PTL_mgPm3",21.9
"nrsa1314_chem","PTL_mgPm3",158
"nrsa1314_chem","PTL_mgPm3",341
"nrsa1314_chem","PTL_mgPm3",60
"nrsa1314_chem","PTL_mgPm3",150
"nrsa1314_chem","PTL_mgPm3",103
"nrsa1314_chem","PTL_mgPm3",341
"nrsa1314_chem","PTL_mgPm3",60
"nrsa1314_chem","PTL_mgPm3",29
"nrsa1314_chem","PTL_mgPm3",69
"nrsa1314_chem","PTL_mgPm3",19
"nrsa1314_chem","PTL_mgPm3",19
"nrsa1314_chem","PTL_mgPm3",24
"nrsa1314_chem","PTL_mgPm3",294
"nrsa1314_chem","PTL_mgPm3",277
"nrsa1314_chem","PTL_mgPm3",310
"nrsa1314_chem","PTL_mgPm3",21
"nrsa1314_chem","PTL_mgPm3",22
"nrsa1314_chem","PTL_mgPm3",233
"nrsa1314_chem","PTL_mgPm3",64
"nrsa1314_chem","PTL_mgPm3",2357
"nrsa1314_chem","PTL_mgPm3",28
"nrsa1314_chem","PTL_mgPm3",22
"nrsa1314_chem","PTL_mgPm3",45
"nrsa1314_chem","PTL_mgPm3",86
"nrsa1314_chem","PTL_mgPm3",61
"nrsa1314_chem","PTL_mgPm3",47
"nrsa1314_chem","PTL_mgPm3",77
"nrsa1314_chem","PTL_mgPm3",36
"nrsa1314_chem","PTL_mgPm3",62
"nrsa1314_chem","PTL_mgPm3",59
"nrsa1314_chem","PTL_mgPm3",53.1
"nrsa1314_chem","PTL_mgPm3",39
"nrsa1314_chem","PTL_mgPm3",113
"nrsa1314_chem","PTL_mgPm3",522
"nrsa1314_chem","PTL_mgPm3",25
"nrsa1314_chem","PTL_mgPm3",43
"nrsa1314_chem","PTL_mgPm3",33
"nrsa1314_chem","PTL_mgPm3",67
"nrsa1314_chem","PTL_mgPm3",130
"nrsa1314_chem","PTL_mgPm3",90
"nrsa1314_chem","PTL_mgPm3",47
"nrsa1314_chem","PTL_mgPm3",26
"nrsa1314_chem","PTL_mgPm3",60
"nrsa1314_chem","PTL_mgPm3",36
"nrsa1314_chem","PTL_mgPm3",106
"nrsa1314_chem","PTL_mgPm3",44
"nrsa1314_chem","PTL_mgPm3",62
"nrsa1314_chem","PTL_mgPm3",25.4
"nrsa1314_chem","PTL_mgPm3",17
"nrsa1314_chem","PTL_mgPm3",17
"nrsa1314_chem","PTL_mgPm3",78
"nrsa1314_chem","PTL_mgPm3",117
"nrsa1314_chem","PTL_mgPm3",18
"nrsa1314_chem","PTL_mgPm3",65
"nrsa1314_chem","PTL_mgPm3",40
"nrsa1314_chem","PTL_mgPm3",185
"nrsa1314_chem","PTL_mgPm3",16.1
"nrsa1314_chem","PTL_mgPm3",91
"nrsa1314_chem","PTL_mgPm3",100
"nrsa1314_chem","PTL_mgPm3",16
"nrsa1314_chem","PTL_mgPm3",34
"nrsa1314_chem","PTL_mgPm3",27
"nrsa1314_chem","PTL_mgPm3",66
"nrsa1314_chem","PTL_mgPm3",29
"nrsa1314_chem","PTL_mgPm3",106
"nrsa1314_chem","PTL_mgPm3",626
"nrsa1314_chem","PTL_mgPm3",108
"nrsa1314_chem","PTL_mgPm3",194
"nrsa1314_chem","PTL_mgPm3",56
"nrsa1314_chem","PTL_mgPm3",189
"nrsa1314_chem","PTL_mgPm3",36
"nrsa1314_chem","PTL_mgPm3",42.6
"nrsa1314_chem","PTL_mgPm3",99
"nrsa1314_chem","PTL_mgPm3",33
"nrsa1314_chem","PTL_mgPm3",56
"nrsa1314_chem","PTL_mgPm3",38
"nrsa1314_chem","PTL_mgPm3",152
"nrsa1314_chem","PTL_mgPm3",144
"nrsa1314_chem","PTL_mgPm3",49
"nrsa1314_chem","PTL_mgPm3",105
"nrsa1314_chem","PTL_mgPm3",39
"nrsa1314_chem","PTL_mgPm3",47.6
"nrsa1314_chem","PTL_mgPm3",210
"nrsa1314_chem","PTL_mgPm3",124
"nrsa1314_chem","PTL_mgPm3",24
"nrsa1314_chem","PTL_mgPm3",89
"nrsa1314_chem","PTL_mgPm3",21
"nrsa1314_chem","PTL_mgPm3",20
"nrsa1314_chem","PTL_mgPm3",83
"nrsa1314_chem","PTL_mgPm3",170
"nrsa1314_chem","PTL_mgPm3",251
"nrsa1314_chem","PTL_mgPm3",80
"nrsa1314_chem","PTL_mgPm3",805
"nrsa1314_chem","PTL_mgPm3",45
"nrsa1314_chem","PTL_mgPm3",48
"nrsa1314_chem","PTL_mgPm3",19
"nrsa1314_chem","PTL_mgPm3",27
"nrsa1314_chem","PTL_mgPm3",123
"nrsa1314_chem","PTL_mgPm3",41.7
"nrsa1314_chem","PTL_mgPm3",156
"nrsa1314_chem","PTL_mgPm3",15
"nrsa1314_chem","PTL_mgPm3",25
"nrsa1314_chem","PTL_mgPm3",10
"nrsa1314_chem","PTL_mgPm3",143
"nrsa1314_chem","PTL_mgPm3",24
"nrsa1314_chem","PTL_mgPm3",99
"nrsa1314_chem","PTL_mgPm3",41
"nrsa1314_chem","PTL_mgPm3",26
"nrsa1314_chem","PTL_mgPm3",269
"nrsa1314_chem","PTL_mgPm3",26
"nrsa1314_chem","PTL_mgPm3",92
"nrsa1314_chem","PTL_mgPm3",37
"nrsa1314_chem","PTL_mgPm3",39
"nrsa1314_chem","PTL_mgPm3",29
"nrsa1314_chem","PTL_mgPm3",80
"nrsa1314_chem","PTL_mgPm3",28
"nrsa1314_chem","PTL_mgPm3",234
"nrsa1314_chem","PTL_mgPm3",25
"nrsa1314_chem","PTL_mgPm3",41
"nrsa1314_chem","PTL_mgPm3",374
"nrsa1314_chem","PTL_mgPm3",84
"nrsa1314_chem","PTL_mgPm3",18
"nrsa1314_chem","PTL_mgPm3",51.9
"nrsa1314_chem","PTL_mgPm3",12
"nrsa1314_chem","PTL_mgPm3",27
"nrsa1314_chem","PTL_mgPm3",127
"nrsa1314_chem","PTL_mgPm3",58
"nrsa1314_chem","PTL_mgPm3",164
"nrsa1314_chem","PTL_mgPm3",29
"nrsa1314_chem","PTL_mgPm3",51
"nrsa1314_chem","PTL_mgPm3",152
"nrsa1314_chem","PTL_mgPm3",45
"nrsa1314_chem","PTL_mgPm3",99
"nrsa1314_chem","PTL_mgPm3",37
"nrsa1314_chem","PTL_mgPm3",38.1
"nrsa1314_chem","PTL_mgPm3",86
"nrsa1314_chem","PTL_mgPm3",38
"nrsa1314_chem","PTL_mgPm3",85
"nrsa1314_chem","PTL_mgPm3",58
"nrsa1314_chem","PTL_mgPm3",69
"nrsa1314_chem","PTL_mgPm3",2
"nrsa1314_chem","PTL_mgPm3",30
"nrsa1314_chem","PTL_mgPm3",6
"nrsa1314_chem","PTL_mgPm3",12
"nrsa1314_chem","PTL_mgPm3",19
"nrsa1314_chem","PTL_mgPm3",19
"nrsa1314_chem","PTL_mgPm3",75
"nrsa1314_chem","PTL_mgPm3",119
"nrsa1314_chem","PTL_mgPm3",132
"nrsa1314_chem","PTL_mgPm3",31
"nrsa1314_chem","PTL_mgPm3",64
"nrsa1314_chem","PTL_mgPm3",50
"nrsa1314_chem","PTL_mgPm3",58
"nrsa1314_chem","PTL_mgPm3",63
"nrsa1314_chem","PTL_mgPm3",92
"nrsa1314_chem","PTL_mgPm3",91
"nrsa1314_chem","PTL_mgPm3",47
"nrsa1314_chem","PTL_mgPm3",51
"nrsa1314_chem","PTL_mgPm3",101
"nrsa1314_chem","PTL_mgPm3",24
"nrsa1314_chem","PTL_mgPm3",7
"nrsa1314_chem","PTL_mgPm3",57
"nrsa1314_chem","PTL_mgPm3",24
"nrsa1314_chem","PTL_mgPm3",24
"nrsa1314_chem","PTL_mgPm3",52
"nrsa1314_chem","PTL_mgPm3",197
"nrsa1314_chem","PTL_mgPm3",106
"nrsa1314_chem","PTL_mgPm3",15
"nrsa1314_chem","PTL_mgPm3",99
"nrsa1314_chem","PTL_mgPm3",35
"nrsa1314_chem","PTL_mgPm3",1072
"nrsa1314_chem","PTL_mgPm3",34
"nrsa1314_chem","PTL_mgPm3",18
"nrsa1314_chem","PTL_mgPm3",49
"nrsa1314_chem","PTL_mgPm3",62
"nrsa1314_chem","PTL_mgPm3",72
"nrsa1314_chem","PTL_mgPm3",342
"nrsa1314_chem","PTL_mgPm3",203
"nrsa1314_chem","PTL_mgPm3",51
"nrsa1314_chem","PTL_mgPm3",40
"nrsa1314_chem","PTL_mgPm3",32
"nrsa1314_chem","PTL_mgPm3",54
"nrsa1314_chem","PTL_mgPm3",110
"nrsa1314_chem","PTL_mgPm3",153
"nrsa1314_chem","PTL_mgPm3",17
"nrsa1314_chem","PTL_mgPm3",121
"nrsa1314_chem","PTL_mgPm3",92
"nrsa1314_chem","PTL_mgPm3",29
"nrsa1314_chem","PTL_mgPm3",35
"nrsa1314_chem","PTL_mgPm3",29
"nrsa1314_chem","PTL_mgPm3",49
"nrsa1314_chem","PTL_mgPm3",116
"nrsa1314_chem","PTL_mgPm3",48
"nrsa1314_chem","PTL_mgPm3",84
"nrsa1314_chem","PTL_mgPm3",54
"nrsa1314_chem","PTL_mgPm3",134
"nrsa1314_chem","PTL_mgPm3",33
"nrsa1314_chem","PTL_mgPm3",21
"nrsa1314_chem","PTL_mgPm3",104
"nrsa1314_chem","PTL_mgPm3",49
"nrsa1314_chem","PTL_mgPm3",121
"nrsa1314_chem","PTL_mgPm3",58
"nrsa1314_chem","PTL_mgPm3",23
"nrsa1314_chem","PTL_mgPm3",179
"nrsa1314_chem","PTL_mgPm3",939
"nrsa1314_chem","PTL_mgPm3",85
"nrsa1314_chem","PTL_mgPm3",88
"nrsa1314_chem","PTL_mgPm3",32
"nrsa1314_chem","PTL_mgPm3",19
"nrsa1314_chem","PTL_mgPm3",34
"nrsa1314_chem","PTL_mgPm3",15
"nrsa1314_chem","PTL_mgPm3",781
"nrsa1314_chem","PTL_mgPm3",45
"nrsa1314_chem","PTL_mgPm3",37
"nrsa1314_chem","PTL_mgPm3",462
"nrsa1314_chem","PTL_mgPm3",59
"nrsa1314_chem","PTL_mgPm3",26
"nrsa1314_chem","PTL_mgPm3",51
"nrsa1314_chem","PTL_mgPm3",64
"nrsa1314_chem","PTL_mgPm3",8
"nrsa1314_chem","PTL_mgPm3",39
"nrsa1314_chem","PTL_mgPm3",46
"nrsa1314_chem","PTL_mgPm3",28
"nrsa1314_chem","PTL_mgPm3",121
"nrsa1314_chem","PTL_mgPm3",13
"nrsa1314_chem","PTL_mgPm3",114
"nrsa1314_chem","PTL_mgPm3",26
"nrsa1314_chem","PTL_mgPm3",10
"nrsa1314_chem","PTL_mgPm3",26
"nrsa1314_chem","PTL_mgPm3",5.3
"nrsa1314_chem","PTL_mgPm3",47.9
"nrsa1314_chem","PTL_mgPm3",42
"nrsa1314_chem","PTL_mgPm3",485
"nrsa1314_chem","PTL_mgPm3",244
"nrsa1314_chem","PTL_mgPm3",184
"nrsa1314_chem","PTL_mgPm3",19
"nrsa1314_chem","PTL_mgPm3",23
"nrsa1314_chem","PTL_mgPm3",71
"nrsa1314_chem","PTL_mgPm3",25
"nrsa1314_chem","PTL_mgPm3",32
"nrsa1314_chem","PTL_mgPm3",109
"nrsa1314_chem","PTL_mgPm3",204
"nrsa1314_chem","PTL_mgPm3",416
"nrsa1314_chem","PTL_mgPm3",718
"nrsa1314_chem","PTL_mgPm3",133
"nrsa1314_chem","PTL_mgPm3",100
"nrsa1314_chem","PTL_mgPm3",164
"nrsa1314_chem","PTL_mgPm3",48
"nrsa1314_chem","PTL_mgPm3",175
"nrsa1314_chem","PTL_mgPm3",66
"nrsa1314_chem","PTL_mgPm3",163
"nrsa1314_chem","PTL_mgPm3",153
"nrsa1314_chem","PTL_mgPm3",4.1
"nrsa1314_chem","PTL_mgPm3",78
"nrsa1314_chem","PTL_mgPm3",15
"nrsa1314_chem","PTL_mgPm3",270
"nrsa1314_chem","PTL_mgPm3",182
"nrsa1314_chem","PTL_mgPm3",238
"nrsa1314_chem","PTL_mgPm3",135
"nrsa1314_chem","PTL_mgPm3",46
"nrsa1314_chem","PTL_mgPm3",75
"nrsa1314_chem","PTL_mgPm3",41
"nrsa1314_chem","PTL_mgPm3",60
"nrsa1314_chem","PTL_mgPm3",447
"nrsa1314_chem","PTL_mgPm3",213
"nrsa1314_chem","PTL_mgPm3",16.6
"nrsa1314_chem","PTL_mgPm3",14.9
"nrsa1314_chem","PTL_mgPm3",45
"nrsa1314_chem","PTL_mgPm3",49
"nrsa1314_chem","PTL_mgPm3",44
"nrsa1314_chem","PTL_mgPm3",15
"nrsa1314_chem","PTL_mgPm3",21
"nrsa1314_chem","PTL_mgPm3",56
"nrsa1314_chem","PTL_mgPm3",126
"nrsa1314_chem","PTL_mgPm3",137
"nrsa1314_chem","PTL_mgPm3",80
"nrsa1314_chem","PTL_mgPm3",89
"nrsa1314_chem","PTL_mgPm3",16
"nrsa1314_chem","PTL_mgPm3",492
"nrsa1314_chem","PTL_mgPm3",26
"nrsa1314_chem","PTL_mgPm3",10.5
"nrsa1314_chem","PTL_mgPm3",577
"nrsa1314_chem","PTL_mgPm3",6
"nrsa1314_chem","PTL_mgPm3",42
"nrsa1314_chem","PTL_mgPm3",88
"nrsa1314_chem","PTL_mgPm3",202
"nrsa1314_chem","PTL_mgPm3",7
"nrsa1314_chem","PTL_mgPm3",13
"nrsa1314_chem","PTL_mgPm3",143
"nrsa1314_chem","PTL_mgPm3",537
"nrsa1314_chem","PTL_mgPm3",142
"nrsa1314_chem","PTL_mgPm3",102
"nrsa1314_chem","PTL_mgPm3",15
"nrsa1314_chem","PTL_mgPm3",37
"nrsa1314_chem","PTL_mgPm3",96.4
"nrsa1314_chem","PTL_mgPm3",374
"nrsa1314_chem","PTL_mgPm3",97
"nrsa1314_chem","PTL_mgPm3",152
"nrsa1314_chem","PTL_mgPm3",263
"nrsa1314_chem","PTL_mgPm3",155
"nrsa1314_chem","PTL_mgPm3",14
"nrsa1314_chem","PTL_mgPm3",87
"nrsa1314_chem","PTL_mgPm3",12
"nrsa1314_chem","PTL_mgPm3",21
"nrsa1314_chem","PTL_mgPm3",17
"nrsa1314_chem","PTL_mgPm3",12
"nrsa1314_chem","PTL_mgPm3",80
"nrsa1314_chem","PTL_mgPm3",27.4
"nrsa1314_chem","PTL_mgPm3",11
"nrsa1314_chem","PTL_mgPm3",18
"nrsa1314_chem","PTL_mgPm3",90
"nrsa1314_chem","PTL_mgPm3",30
"nrsa1314_chem","PTL_mgPm3",169
"nrsa1314_chem","PTL_mgPm3",23
"nrsa1314_chem","PTL_mgPm3",4527
"nrsa1314_chem","PTL_mgPm3",1559
"nrsa1314_chem","PTL_mgPm3",11
"nrsa1314_chem","PTL_mgPm3",48
"nrsa1314_chem","PTL_mgPm3",208
"nrsa1314_chem","PTL_mgPm3",802
"nrsa1314_chem","PTL_mgPm3",87
"nrsa1314_chem","PTL_mgPm3",442
"nrsa1314_chem","PTL_mgPm3",35.5
"nrsa1314_chem","PTL_mgPm3",14
"nrsa1314_chem","PTL_mgPm3",849
"nrsa1314_chem","PTL_mgPm3",41
"nrsa1314_chem","PTL_mgPm3",94
"nrsa1314_chem","PTL_mgPm3",43
"nrsa1314_chem","PTL_mgPm3",96
"nrsa1314_chem","PTL_mgPm3",386
"nrsa1314_chem","PTL_mgPm3",175
"nrsa1314_chem","PTL_mgPm3",39
"nrsa1314_chem","PTL_mgPm3",47
"nrsa1314_chem","PTL_mgPm3",102
"nrsa1314_chem","PTL_mgPm3",142
"nrsa1314_chem","PTL_mgPm3",19
"nrsa1314_chem","PTL_mgPm3",66
"nrsa1314_chem","PTL_mgPm3",54
"nrsa1314_chem","PTL_mgPm3",72
"nrsa1314_chem","PTL_mgPm3",72
"nrsa1314_chem","PTL_mgPm3",6717
"nrsa1314_chem","PTL_mgPm3",48
"nrsa1314_chem","PTL_mgPm3",32
"nrsa1314_chem","PTL_mgPm3",4
"nrsa1314_chem","PTL_mgPm3",37
"nrsa1314_chem","PTL_mgPm3",45
"nrsa1314_chem","PTL_mgPm3",37
"nrsa1314_chem","PTL_mgPm3",17
"nrsa1314_chem","PTL_mgPm3",108
"nrsa1314_chem","PTL_mgPm3",169
"nrsa1314_chem","PTL_mgPm3",62
"nrsa1314_chem","PTL_mgPm3",156
"nrsa1314_chem","PTL_mgPm3",103
"nrsa1314_chem","PTL_mgPm3",51
"nrsa1314_chem","PTL_mgPm3",70
"nrsa1314_chem","PTL_mgPm3",27
"nrsa1314_chem","PTL_mgPm3",17
"nrsa1314_chem","PTL_mgPm3",107
"nrsa1314_chem","PTL_mgPm3",84
"nrsa1314_chem","PTL_mgPm3",131
"nrsa1314_chem","PTL_mgPm3",104
"nrsa1314_chem","PTL_mgPm3",80
"nrsa1314_chem","PTL_mgPm3",92.9
"nrsa1314_chem","PTL_mgPm3",447
"nrsa1314_chem","PTL_mgPm3",169
"nrsa1314_chem","PTL_mgPm3",139
"nrsa1314_chem","PTL_mgPm3",175
"nrsa1314_chem","PTL_mgPm3",107
"nrsa1314_chem","PTL_mgPm3",304
"nrsa1314_chem","PTL_mgPm3",18.4
"nrsa1314_chem","PTL_mgPm3",172
"nrsa1314_chem","PTL_mgPm3",34
"nrsa1314_chem","PTL_mgPm3",140
"nrsa1314_chem","PTL_mgPm3",51
"nrsa1314_chem","PTL_mgPm3",294
"nrsa1314_chem","PTL_mgPm3",31
"nrsa1314_chem","PTL_mgPm3",15
"nrsa1314_chem","PTL_mgPm3",46
"nrsa1314_chem","PTL_mgPm3",20
"nrsa1314_chem","PTL_mgPm3",74
"nrsa1314_chem","PTL_mgPm3",79
"nrsa1314_chem","PTL_mgPm3",40
"nrsa1314_chem","PTL_mgPm3",13
"nrsa1314_chem","PTL_mgPm3",70
"nrsa1314_chem","PTL_mgPm3",326
"nrsa1314_chem","PTL_mgPm3",421
"nrsa1314_chem","PTL_mgPm3",18
"nrsa1314_chem","PTL_mgPm3",32
"nrsa1314_chem","PTL_mgPm3",44
"nrsa1314_chem","PTL_mgPm3",53
"nrsa1314_chem","PTL_mgPm3",44
"nrsa1314_chem","PTL_mgPm3",213
"nrsa1314_chem","PTL_mgPm3",641
"nrsa1314_chem","PTL_mgPm3",165
"nrsa1314_chem","PTL_mgPm3",31
"nrsa1314_chem","PTL_mgPm3",548
"nrsa1314_chem","PTL_mgPm3",16
"nrsa1314_chem","PTL_mgPm3",42
"nrsa1314_chem","PTL_mgPm3",104
"nrsa1314_chem","PTL_mgPm3",44
"nrsa1314_chem","PTL_mgPm3",266
"nrsa1314_chem","PTL_mgPm3",33.4
"nrsa1314_chem","PTL_mgPm3",282
"nrsa1314_chem","PTL_mgPm3",134
"nrsa1314_chem","PTL_mgPm3",196
"nrsa1314_chem","PTL_mgPm3",44
"nrsa1314_chem","PTL_mgPm3",21
"nrsa1314_chem","PTL_mgPm3",6.9
"nrsa1314_chem","PTL_mgPm3",138
"nrsa1314_chem","PTL_mgPm3",58
"nrsa1314_chem","PTL_mgPm3",170
"nrsa1314_chem","PTL_mgPm3",151
"nrsa1314_chem","PTL_mgPm3",234
"nrsa1314_chem","PTL_mgPm3",16
"nrsa1314_chem","PTL_mgPm3",47
"nrsa1314_chem","PTL_mgPm3",25
"nrsa1314_chem","PTL_mgPm3",386
"nrsa1314_chem","PTL_mgPm3",84
"nrsa1314_chem","PTL_mgPm3",20
"nrsa1314_chem","PTL_mgPm3",21
"nrsa1314_chem","PTL_mgPm3",54
"nrsa1314_chem","PTL_mgPm3",15.8
"nrsa1314_chem","PTL_mgPm3",127
"nrsa1314_chem","PTL_mgPm3",84
"nrsa1314_chem","PTL_mgPm3",37
"nrsa1314_chem","PTL_mgPm3",451
"nrsa1314_chem","PTL_mgPm3",47
"nrsa1314_chem","PTL_mgPm3",2
"nrsa1314_chem","PTL_mgPm3",66
"nrsa1314_chem","PTL_mgPm3",24
"nrsa1314_chem","PTL_mgPm3",119
"nrsa1314_chem","PTL_mgPm3",390
"nrsa1314_chem","PTL_mgPm3",72
"nrsa1314_chem","PTL_mgPm3",35
"nrsa1314_chem","PTL_mgPm3",1000
"nrsa1314_chem","PTL_mgPm3",26
"nrsa1314_chem","PTL_mgPm3",62
"nrsa1314_chem","PTL_mgPm3",53
"nrsa1314_chem","PTL_mgPm3",167
"nrsa1314_chem","PTL_mgPm3",275
"nrsa1314_chem","PTL_mgPm3",25
"nrsa1314_chem","PTL_mgPm3",54
